id,code,name,definition,source_id/id,system
body_27269000,"27269000","Structure of intervertebral disc space of third lumbar vertebra","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_27276005,"27276005","Structure of supratricuspid valve area","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_27284009,"27284009","Structure of thoracoacromial vein","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_27291007,"27291007","Structure of posterior mediastinum","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_27295003,"27295003","Structure of myocardium of right atrium","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_27297006,"27297006","Entire left superior intercostal vein","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_27298001,"27298001","Cytoplasmic filaments","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_27306007,"27306007","Structure of ostia of pulmonary veins","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_27376008,"27376008","Structure of medial wall of mastoid antrum","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_27394002,"27394002","Ear hair","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_27398004,"27398004","Omentum structure","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_27401001,"27401001","Capsule of tibial astragaloid joint","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_27403003,"27403003","Structure of articular process of fourth cervical vertebra","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_27416003,"27416003","Mediastinal pleura structure","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_27436002,"27436002","Structure of upper female genitourinary tract","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_27441005,"27441005","Structure of right aorticopulmonary cushion","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_27442003,"27442003","Structure of lymphatic vessel of upper extremity (body structure)","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_27448004,"27448004","Structure of superficial flexor tendon of ring finger","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_27456001,"27456001","Structure of adventitia of seminal vesicle","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_27457005,"27457005","Entire arteriolae rectae (body structure)","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_27464007,"27464007","Structure of gastrointestinal serosa","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_27474005,"27474005","Structure of extracapsular ligament","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_27476007,"27476007","Subcutaneous tissue structure of posterior surface of upper arm","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_27478008,"27478008","Structure of center of face","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_27485007,"27485007","Structure of fundus uteri","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_27531009,"27531009","Flagellum, bacterial, basal structure","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_27539006,"27539006","Structure of spinous process of thoracic vertebra","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_27549009,"27549009","Structure of infraorbital margin of maxilla","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_27553006,"27553006","Structure of left horn of uterus","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_27579002,"27579002","Splenic red pulp","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_27587001,"27587001","Structure of stratum cinereum of corpora quadrigemina","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_27589003,"27589003","Structure of medial basal segment of right lower lobe of lung","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_27600006,"27600006","Stretch receptor","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_27604002,"27604002","Reticuloendothelial cell","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_27612005,"27612005","Trigeminal nerve structure","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_27622004,"27622004","Entire extensor tendon and tendon sheath of fourth toe","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_27630003,"27630003","Structure of apical lower lobe branch of right pulmonary artery","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_27643003,"27643003","Structure of interstitial tissue of thymus","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_27650004,"27650004","Vas deferens lumen structure","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_27661007,"27661007","Structure of ethmoidomaxillary suture of skull","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_27665003,"27665003","Structure of ulnar nerve palmar branch","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_27682001,"27682001","Infraglottic space","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_27690001,"27690001","Structure of superior articular process of tenth thoracic vertebra","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_27693004,"27693004","Subcutaneous tissue structure of middle finger","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_27706005,"27706005","Structure of left pulmonary vein","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_27714004,"27714004","Structure of ovarian branch of uterine artery","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_27722006,"27722006","Structure of minor vestibular gland","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_27727000,"27727000","Structure of ligament of lower extremity","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_27734003,"27734003","Diaphragm, nuclear pore","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_27738000,"27738000","Structure of efferent lymphatic vessel of lymph node (body structure)","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_27756000,"27756000","Chondrocostal synchondrosis structure","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_27770000,"27770000","Osteoclast","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_27788008,"27788008","Structure of renal tubular neck","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_27793006,"27793006","Structure of commissure of pulmonic valve","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_27802001,"27802001","Structure of nucleus pulposus of intervertebral disc of first lumbar vertebra","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_27807007,"27807007","Structure of coronoid process of ulna","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_27824001,"27824001","First metatarsophalangeal joint structure","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_27832009,"27832009","Structure of thoracic viscus","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_27833004,"27833004","Structure of levator anguli oris muscle","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_27834005,"27834005","Epithelium of semicircular duct","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_27841004,"27841004","Structure of common peroneal nerve","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_27843001,"27843001","Entire medullary branch of posterior inferior cerebellar artery","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_27852005,"27852005","Megakaryoblast","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_27855007,"27855007","Structure of deciduous maxillary right second molar tooth","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_27869007,"27869007","Structure of internal os","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_27887005,"27887005","Skin structure of medial canthus","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_27907006,"27907006","Structure of hymen","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_27915009,"27915009","Structure of small blood vessel (organ)","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_27919003,"27919003","Structure of superciliary arch","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_27927007,"27927007","Provisional zone of adrenal gland","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_27933003,"27933003","Intracytoplasmic desmosome","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_27941003,"27941003","Structure of anulus tendineus communis (body structure)","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_27945007,"27945007","Structure of deep pes anserinus","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_27947004,"27947004","Epigastric region structure","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_27949001,"27949001","Intertarsal joint structure","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_27973009,"27973009","Structure of lateral pharyngeal wall","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_27988004,"27988004","Structure of retinal artery","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_28035005,"28035005","Structure of teeth, gums, and supporting structures","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_28049001,"28049001","Entire stellate vein of kidney","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_28050001,"28050001","Structure of radial nerve deep branch","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_28057003,"28057003","Structure of tunica albuginea of ovary","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_28074003,"28074003","Structure of trigeminal nerve spinal tract","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_28080006,"28080006","Subependymal region","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_28125001,"28125001","Structure of arcuate popliteal ligament","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_28134006,"28134006","Structure of alveolar epithelium","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_28135007,"28135007","Coated vesicle","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_28144008,"28144008","Structure of dorsal spinocerebellar tract","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_28153001,"28153001","Structure of iris of left eye","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_28158005,"28158005","Structure of hemorrhoidal zone","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_28164003,"28164003","Dense elastic connective tissue","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_28170009,"28170009","Subcutaneous tissue structure of dorsal surface of fourth toe","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_28172001,"28172001","Structure of inferior articular process of axis","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_28179005,"28179005","Structure of pars paralaminaris of dorsomedial nucleus of thalamus","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_28180008,"28180008","Entire insular vein","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_28186002,"28186002","Structure of lateral dorsal nucleus of thalamus (body structure)","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_28190000,"28190000","Structure of tensor fasciae latae muscle (body structure)","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_28195005,"28195005","Structure of superficial middle cerebral vein","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_28199004,"28199004","Structure of supporting cell of organ of Corti","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_28201002,"28201002","Structure of proximal phalanx of index finger","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_28202009,"28202009","Collecting duct","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_28205006,"28205006","Structure of infrarenal aorta","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_28221001,"28221001","Structure of fibular nutrient artery","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_28225005,"28225005","Structure of arteriole","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_28231008,"28231008","Gallbladder structure","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_28232001,"28232001","Structure of lamina of ninth thoracic vertebra","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_28246001,"28246001","Structure of posterior tibial muscle tendon sheath","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_28250008,"28250008","Structure of ischiofemoral ligament","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_28254004,"28254004","Innominate bone structure","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_28255003,"28255003","Structure of apex of cusp of tooth","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_28265009,"28265009","Structure of transverse fold of rectum","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_28269003,"28269003","Structure of head of talus","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_28273000,"28273000","Bile duct structure","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_28274006,"28274006","Structure of nail of thumb","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_28276008,"28276008","Structure of cricopharyngeal part of inferior constrictor pharyngeus muscle","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_28294002,"28294002","Structure of central sulcus","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_28306005,"28306005","Vestibulocochlear vein","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_28310008,"28310008","Structure of facet for costal cartilage of sternum","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_28311007,"28311007","Entire axillary fascia","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_28313005,"28313005","Structure of capsule of distal interphalangeal joint of ring finger","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_28323001,"28323001","Structure of sweat gland of eyelid","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_28330007,"28330007","Structure of subcarinal lymph node","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_28346004,"28346004","Structure of lamina horizontalis of palatine bone","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_28347008,"28347008","External ear structure","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_28349006,"28349006","Exocervical structure","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_28350006,"28350006","Puboprostatic ligament structure","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_28354002,"28354002","Structure of tendon and tendon sheath of knee","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_28355001,"28355001","Structure of subdural space of infratentorial region (body structure)","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_28377002,"28377002","Structure of fetal ossification center","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_28390009,"28390009","Medial longitudinal fasciculus structure","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_28404007,"28404007","Skin structure of palmar surface of ring finger","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_28419008,"28419008","Structure of spinal cord terminal ventricle","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_28448002,"28448002","Structure of transverse sinus","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_28471000,"28471000","Structure of posterior lip of cervix","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_28479003,"28479003","Structure of tympanic part of temporal bone","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_28480000,"28480000","Structure of mandibular right first molar tooth","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_28481001,"28481001","Portal tract structure","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_28492000,"28492000","Structure of sympathetic trunk rami communicantes","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_28497006,"28497006","Structure of fold of chorda tympani","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_28559008,"28559008","Structure of colic flexure","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_28567000,"28567000","Structure of posterior wall of hypopharynx","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_28568005,"28568005","Perinuclear region of cell","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_28573004,"28573004","Structure of vein of the cochlear aqueduct","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_28584006,"28584006","Structure of prostatic fascia","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_28587004,"28587004","Structure of cerebellar tonsil","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_28591009,"28591009","Structure of superior oblique muscle tendon sheath","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_28595000,"28595000","Structure of subtendinous bursae of sartorius muscle","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_28600009,"28600009","Sweat gland duct structure","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_28635006,"28635006","Structure of thoracic rotator muscle (body structure)","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_28638008,"28638008","Entire neck of tooth (body structure)","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_28641004,"28641004","Phalanx structure","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_28661005,"28661005","Cerebrovascular system structure","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_28674004,"28674004","Structure of dorsal surface of little finger","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_28677006,"28677006","Structure of abortus","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_28688000,"28688000","Anterior cerebellar lobe structure","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_28693002,"28693002","Intervertebral disc structure of seventh thoracic vertebra","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_28700002,"28700002","Structure of carina","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_28703000,"28703000","Structure of capsular ligament","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_28718004,"28718004","Structure of orbital part of orbicularis oculi muscle","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_28720001,"28720001","Skeletal muscle structure of abdomen","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_28726007,"28726007","Corneal structure","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_28737008,"28737008","Structure of anterior cusp of pulmonic valve","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_28758002,"28758002","Structure of blood vessel of retina","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_28764009,"28764009","Structure of fifth costal cartilage","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_28777000,"28777000","Glossopalatine arch","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_28784008,"28784008","Structure of cochlear window","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_28803009,"28803009","Structure of lateral floor of mouth","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_28838006,"28838006","Brain dura mater structure","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_28839003,"28839003","Bone structure of hamate","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_28870006,"28870006","Structure of epitrochlear lymph node","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_28892005,"28892005","Structure of superior costotransverse ligament","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_28904002,"28904002","Zymogen granule","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_28922004,"28922004","Perineuronal satellite cell","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_28936009,"28936009","Annulate lamella, fenestration","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_28937000,"28937000","Structure of peribronchiolar tissue","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_28949004,"28949004","Flocculonodular lobe structure","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_28959003,"28959003","Semilunar line","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_28964004,"28964004","Angle of jaw","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_28969009,"28969009","Structure of flexor hallucis longus muscle tendon sheath","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_28985004,"28985004","Inferior gemellus muscle","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_28989005,"28989005","Structure of branch of portal vein","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_28991002,"28991002","Structure of intercostal branch of internal thoracic artery","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_28993004,"28993004","Structure of anterior pole of lens","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_29005008,"29005008","Structure of capsule of radiocarpal joint","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_29008005,"29008005","Entire neck of twelfth rib","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_29012004,"29012004","Structure of coronal suture of skull","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_29015002,"29015002","Cytoplasmic inclusion","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_29023000,"29023000","Structure of nucleus basalis of Meynert","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_29025007,"29025007","Structure of fovea triangularis of arytenoid cartilage","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_29038004,"29038004","Structure of upper third of vagina","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_29055000,"29055000","Structure of perihepatic region","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_29067003,"29067003","Structure of superior gluteal nerve","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_29079003,"29079003","Structure of third trochanter of femur","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_29092000,"29092000","Venous structure","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_29103004,"29103004","Filament insertion into cytoplasmic dense body","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_29108008,"29108008","Structure of prostatic venous plexus","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_29127002,"29127002","Structure of endometrial blood vessel","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_29138002,"29138002","Structure of articular process of second thoracic vertebra","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_29152000,"29152000","Structure of lunula","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_29160004,"29160004","Entire proximal tendon insertion","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_29168006,"29168006","Structure of pubic branch of inferior epigastric artery","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_29176008,"29176008","Entire frontal sinus gland","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_29180003,"29180003","Entire ileocolic lymph node","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_29202002,"29202002","Structure of median basilic vein","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_29208003,"29208003","Nucleated red blood cell","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_29209006,"29209006","Alzheimer type II glial cell","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_29231003,"29231003","Skin structure of posterior axillary line","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_29250003,"29250003","Structure of epididymal lumen","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_29270009,"29270009","Structure of outer sulcus of organ of Corti","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_29277007,"29277007","Structure of spinous process of second thoracic vertebra","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_29278002,"29278002","Structure of vinculum breve","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_29283005,"29283005","Structure of transverse process of seventh cervical vertebra","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_29288001,"29288001","Nutrient foramen","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_29294009,"29294009","Structure of left margin of heart","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_29299004,"29299004","Structure of atretic follicle of ovary","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_29317000,"29317000","Structure of centromedian nucleus of thalamus (body structure)","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_29318005,"29318005","Structure of mediastinal branch of internal thoracic artery","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_29333002,"29333002","Structure of long process of incus","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_29346007,"29346007","Structure of minor ring of iris","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_29353003,"29353003","Skin structure of clitoris (body structure)","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_29376000,"29376000","Pronator teres muscle structure","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_29378004,"29378004","Structure of anterior and posterior wall of vagina","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_29385000,"29385000","Structure of semispinalis thoracis muscle","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_29392005,"29392005","Structure of right adrenal gland","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_29400008,"29400008","Structure of articular surface, metacarpal, of phalanx of index finger","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_29413002,"29413002","Entire shaft of first rib","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_29416005,"29416005","Submammary region","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_29432008,"29432008","Structure of pelvic aspect of sacrum","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_29438007,"29438007","Structure of tubercle of trapezial bone","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_29442005,"29442005","Structure of tendon of finger","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_29445007,"29445007","Conjunctival structure","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_29456007,"29456007","Structure of cortical branch of posterior cerebral artery","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_29465000,"29465000","Subcutaneous tissue structure of medial surface of fifth toe","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_29473009,"29473009","Intermediate supraclavicular nerves","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_29478000,"29478000","Subcutaneous tissue structure of forearm","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_29480006,"29480006","Structure of scalene region of neck","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_29490003,"29490003","Structure of superficial layer of cervical fascia","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_29493001,"29493001","Structure of placental attachment of umbilical cord","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_29514006,"29514006","Structure of subclavius muscle","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_29521006,"29521006","Structure of mesencephalon of fetus","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_29526001,"29526001","Structure of capsule of costotransverse joint","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_29534007,"29534007","Ciliary body structure","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_29535008,"29535008","Structure of spiral canal of modiolus","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_29550004,"29550004","Inner cerebellar funiculus","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_29562000,"29562000","Structure of anterior leaflet of tricuspid valve","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_29565003,"29565003","Structure of right lobe of thyroid gland","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_29594005,"29594005","Helper T cell","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_29597003,"29597003","Structure of pedicle of fourth cervical vertebra","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_29600002,"29600002","Structure of wall of vein","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_29624005,"29624005","Structure of right half of head","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_29626007,"29626007","Structure of retrohyoid bursa","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_29627003,"29627003","Structure of neck of femur","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
