"id","code","name","source_id/id","system"
hc_procedure.proc_1576000 ,"1576000 ","Repair of uteroenteric fistula","base.snomed","http://hl7.org/fhir/ValueSet/procedure-code"
hc_procedure.proc_1577009 ,"1577009 ","Implantation of cardiac single-chamber device replacement, rate-responsive","base.snomed","http://hl7.org/fhir/ValueSet/procedure-code"
hc_procedure.proc_1578004 ,"1578004 ","Reconstruction of ossicles with stapedectomy","base.snomed","http://hl7.org/fhir/ValueSet/procedure-code"
hc_procedure.proc_1583007 ,"1583007 ","Tractotomy of mesencephalon","base.snomed","http://hl7.org/fhir/ValueSet/procedure-code"
hc_procedure.proc_1585000 ,"1585000 ","Lengthening of gastrocnemius muscle","base.snomed","http://hl7.org/fhir/ValueSet/procedure-code"
hc_procedure.proc_1596008 ,"1596008 ","Anesthesia for total elbow replacement","base.snomed","http://hl7.org/fhir/ValueSet/procedure-code"
hc_procedure.proc_1597004 ,"1597004 ","Skeletal X-ray of ankle and foot","base.snomed","http://hl7.org/fhir/ValueSet/procedure-code"
hc_procedure.proc_1602006 ,"1602006 ","Social service interview with planning","base.snomed","http://hl7.org/fhir/ValueSet/procedure-code"
hc_procedure.proc_1614003 ,"1614003 ","Bilateral repair of inguinal hernia, direct","base.snomed","http://hl7.org/fhir/ValueSet/procedure-code"
hc_procedure.proc_1615002 ,"1615002 ","Reline upper partial denture, chairside","base.snomed","http://hl7.org/fhir/ValueSet/procedure-code"
hc_procedure.proc_1616001 ,"1616001 ","Galactosylceramide beta-galactosidase measurement, leukocytes","base.snomed","http://hl7.org/fhir/ValueSet/procedure-code"
hc_procedure.proc_1636000 ,"1636000 ","Injection of sclerosing agent in varicose vein","base.snomed","http://hl7.org/fhir/ValueSet/procedure-code"
hc_procedure.proc_1638004 ,"1638004 ","Cineplasty with cineplastic prosthesis of extremity","base.snomed","http://hl7.org/fhir/ValueSet/procedure-code"
hc_procedure.proc_1640009 ,"1640009 ","History and physical examination, insurance","base.snomed","http://hl7.org/fhir/ValueSet/procedure-code"
hc_procedure.proc_1645004 ,"1645004 ","Transduodenal sphincterotomy","base.snomed","http://hl7.org/fhir/ValueSet/procedure-code"
hc_procedure.proc_1651009 ,"1651009 ","Excision of tendon sheath","base.snomed","http://hl7.org/fhir/ValueSet/procedure-code"
hc_procedure.proc_1653007 ,"1653007 ","Internal fixation of bone without fracture reduction","base.snomed","http://hl7.org/fhir/ValueSet/procedure-code"
hc_procedure.proc_1669000 ,"1669000 ","Making occupied bed","base.snomed","http://hl7.org/fhir/ValueSet/procedure-code"
hc_procedure.proc_1677001 ,"1677001 ","Haagensen test","base.snomed","http://hl7.org/fhir/ValueSet/procedure-code"
hc_procedure.proc_1678006 ,"1678006 ","Endoscopic procedure of nerve","base.snomed","http://hl7.org/fhir/ValueSet/procedure-code"
hc_procedure.proc_1680000 ,"1680000 ","Secondary chemoprophylaxis","base.snomed","http://hl7.org/fhir/ValueSet/procedure-code"
hc_procedure.proc_1683003 ,"1683003 ","Direct closure of laceration of conjunctiva","base.snomed","http://hl7.org/fhir/ValueSet/procedure-code"
hc_procedure.proc_1689004 ,"1689004 ","Local excision of ovary","base.snomed","http://hl7.org/fhir/ValueSet/procedure-code"
hc_procedure.proc_1691007 ,"1691007 ","Drainage of abscess of tonsil","base.snomed","http://hl7.org/fhir/ValueSet/procedure-code"
hc_procedure.proc_1699009 ,"1699009 ","Special dosimetry","base.snomed","http://hl7.org/fhir/ValueSet/procedure-code"
hc_procedure.proc_1702002 ,"1702002 ","Labial veneer, resin laminate, laboratory","base.snomed","http://hl7.org/fhir/ValueSet/procedure-code"
hc_procedure.proc_1704001 ,"1704001 ","Repair of congenital pseudoarthrosis of tibia","base.snomed","http://hl7.org/fhir/ValueSet/procedure-code"
hc_procedure.proc_1709006 ,"1709006 ","Breast reconstruction, bilateral, with bilateral pedicle TRAM flaps","base.snomed","http://hl7.org/fhir/ValueSet/procedure-code"
hc_procedure.proc_1712009 ,"1712009 ","Immunoglobulin typing, IgG","base.snomed","http://hl7.org/fhir/ValueSet/procedure-code"
hc_procedure.proc_1713004 ,"1713004 ","Hypothermia, total body, induction and maintenance","base.snomed","http://hl7.org/fhir/ValueSet/procedure-code"
hc_procedure.proc_1730002 ,"1730002 ","Suture of skin wound of hindfoot","base.snomed","http://hl7.org/fhir/ValueSet/procedure-code"
hc_procedure.proc_1746005 ,"1746005 ","Scleral buckling with implant","base.snomed","http://hl7.org/fhir/ValueSet/procedure-code"
hc_procedure.proc_1747001 ,"1747001 ","Replacement of skeletal muscle stimulator","base.snomed","http://hl7.org/fhir/ValueSet/procedure-code"
hc_procedure.proc_1753001 ,"1753001 ","Resection of uveal tissue","base.snomed","http://hl7.org/fhir/ValueSet/procedure-code"
hc_procedure.proc_1757000 ,"1757000 ","Arthroscopy of wrist with partial synovectomy","base.snomed","http://hl7.org/fhir/ValueSet/procedure-code"
hc_procedure.proc_1759002 ,"1759002 ","Assessment of nutritional status","base.snomed","http://hl7.org/fhir/ValueSet/procedure-code"
hc_procedure.proc_1770009 ,"1770009 ","Mitral valvotomy","base.snomed","http://hl7.org/fhir/ValueSet/procedure-code"
hc_procedure.proc_1774000 ,"1774000 ","Nasopharyngeal rehabilitation","base.snomed","http://hl7.org/fhir/ValueSet/procedure-code"
hc_procedure.proc_1775004 ,"1775004 ","Submaxillary incision with drainage","base.snomed","http://hl7.org/fhir/ValueSet/procedure-code"
hc_procedure.proc_1784004 ,"1784004 ","Fecal stercobilin, qualitative","base.snomed","http://hl7.org/fhir/ValueSet/procedure-code"
hc_procedure.proc_1787006 ,"1787006 ","Ultrasonic guidance for pericardiocentesis","base.snomed","http://hl7.org/fhir/ValueSet/procedure-code"
hc_procedure.proc_1788001 ,"1788001 ","Blood unit collection for directed donation, donor","base.snomed","http://hl7.org/fhir/ValueSet/procedure-code"
hc_procedure.proc_1801001 ,"1801001 ","Endoscopic biopsy of duodenum","base.snomed","http://hl7.org/fhir/ValueSet/procedure-code"
hc_procedure.proc_1805005 ,"1805005 ","Surgical closure of stoma","base.snomed","http://hl7.org/fhir/ValueSet/procedure-code"
hc_procedure.proc_1811008 ,"1811008 ","Aspiration of bursa of hand","base.snomed","http://hl7.org/fhir/ValueSet/procedure-code"
hc_procedure.proc_1813006 ,"1813006 ","Cryotherapy of genital warts","base.snomed","http://hl7.org/fhir/ValueSet/procedure-code"
hc_procedure.proc_1820004 ,"1820004 ","Alcohol measurement, breath","base.snomed","http://hl7.org/fhir/ValueSet/procedure-code"
hc_procedure.proc_1830008 ,"1830008 ","Open reduction of open sacral fracture","base.snomed","http://hl7.org/fhir/ValueSet/procedure-code"
hc_procedure.proc_1836002 ,"1836002 ","Excision of diverticulum of ventricle of heart","base.snomed","http://hl7.org/fhir/ValueSet/procedure-code"
hc_procedure.proc_1844002 ,"1844002 ","Plication of ligament","base.snomed","http://hl7.org/fhir/ValueSet/procedure-code"
hc_procedure.proc_1854003 ,"1854003 ","Incision of nose","base.snomed","http://hl7.org/fhir/ValueSet/procedure-code"
hc_procedure.proc_1859008 ,"1859008 ","Removal of foreign body from tendon of hand","base.snomed","http://hl7.org/fhir/ValueSet/procedure-code"
hc_procedure.proc_1861004 ,"1861004 ","Anesthesia for closed procedure on humerus and elbow","base.snomed","http://hl7.org/fhir/ValueSet/procedure-code"
hc_procedure.proc_1862006 ,"1862006 ","Thoracic phlebectomy","base.snomed","http://hl7.org/fhir/ValueSet/procedure-code"
hc_procedure.proc_1866009 ,"1866009 ","Bilateral nephrectomy","base.snomed","http://hl7.org/fhir/ValueSet/procedure-code"
hc_procedure.proc_1868005 ,"1868005 ","Removal of foreign body from brain","base.snomed","http://hl7.org/fhir/ValueSet/procedure-code"
hc_procedure.proc_1870001 ,"1870001 ","Insertion of halo device of skull with synchronous skeletal traction","base.snomed","http://hl7.org/fhir/ValueSet/procedure-code"
hc_procedure.proc_1871002 ,"1871002 ","Repair of aneurysm of coronary artery","base.snomed","http://hl7.org/fhir/ValueSet/procedure-code"
hc_procedure.proc_1872009 ,"1872009 ","Suture of male perineum","base.snomed","http://hl7.org/fhir/ValueSet/procedure-code"
hc_procedure.proc_1876007 ,"1876007 ","Recession of prognathic jaw","base.snomed","http://hl7.org/fhir/ValueSet/procedure-code"
hc_procedure.proc_1879000 ,"1879000 ","Fluorescent antigen measurement","base.snomed","http://hl7.org/fhir/ValueSet/procedure-code"
hc_procedure.proc_1889001 ,"1889001 ","Patient transfer, in-hospital, unit-to-unit","base.snomed","http://hl7.org/fhir/ValueSet/procedure-code"
hc_procedure.proc_1906007 ,"1906007 ","Insertion of prosthesis or prosthetic device of arm, bioelectric or cineplastic","base.snomed","http://hl7.org/fhir/ValueSet/procedure-code"
hc_procedure.proc_1907003 ,"1907003 ","Bifurcation of bone","base.snomed","http://hl7.org/fhir/ValueSet/procedure-code"
hc_procedure.proc_1917008 ,"1917008 ","Patient discharge, deceased, medicolegal case","base.snomed","http://hl7.org/fhir/ValueSet/procedure-code"
hc_procedure.proc_1924009 ,"1924009 ","Hepaticotomy with drainage","base.snomed","http://hl7.org/fhir/ValueSet/procedure-code"
hc_procedure.proc_1950008 ,"1950008 ","Drainage of abscess of nasal septum","base.snomed","http://hl7.org/fhir/ValueSet/procedure-code"
hc_procedure.proc_1958001 ,"1958001 ","Grafting of bone of thumb with transfer of skin flap","base.snomed","http://hl7.org/fhir/ValueSet/procedure-code"
hc_procedure.proc_1966005 ,"1966005 ","Central block anesthesia","base.snomed","http://hl7.org/fhir/ValueSet/procedure-code"
hc_procedure.proc_1983001 ,"1983001 ","Total urethrectomy including cystostomy in female","base.snomed","http://hl7.org/fhir/ValueSet/procedure-code"
hc_procedure.proc_1995001 ,"1995001 ","Stripping of cerebral meninges","base.snomed","http://hl7.org/fhir/ValueSet/procedure-code"
hc_procedure.proc_1999007 ,"1999007 ","Psychologic test","base.snomed","http://hl7.org/fhir/ValueSet/procedure-code"
hc_procedure.proc_2002009 ,"2002009 ","Construction of subcutaneous tunnel without esophageal anastomosis","base.snomed","http://hl7.org/fhir/ValueSet/procedure-code"
hc_procedure.proc_2021001 ,"2021001 ","Internal fixation of radius and ulna without fracture reduction","base.snomed","http://hl7.org/fhir/ValueSet/procedure-code"
hc_procedure.proc_2051007 ,"2051007 ","Red cell iron utilization study","base.snomed","http://hl7.org/fhir/ValueSet/procedure-code"
hc_procedure.proc_2054004 ,"2054004 ","Barbiturates measurement, quantitative and qualitative","base.snomed","http://hl7.org/fhir/ValueSet/procedure-code"
hc_procedure.proc_2067001 ,"2067001 ","Implantation of electromagnetic hearing aid","base.snomed","http://hl7.org/fhir/ValueSet/procedure-code"
hc_procedure.proc_2069003 ,"2069003 ","Dental subperiosteal implant","base.snomed","http://hl7.org/fhir/ValueSet/procedure-code"
hc_procedure.proc_2078009 ,"2078009 ","Puncture of bursa of hand","base.snomed","http://hl7.org/fhir/ValueSet/procedure-code"
hc_procedure.proc_2079001 ,"2079001 ","Reimplantation of anomalous pulmonary artery","base.snomed","http://hl7.org/fhir/ValueSet/procedure-code"
hc_procedure.proc_2080003 ,"2080003 ","Angiectomy with anastomosis of lower limb artery","base.snomed","http://hl7.org/fhir/ValueSet/procedure-code"
hc_procedure.proc_2098004 ,"2098004 ","Open reduction of open mandibular fracture with external fixation","base.snomed","http://hl7.org/fhir/ValueSet/procedure-code"
hc_procedure.proc_2115003 ,"2115003 ","Dental prophylaxis, children","base.snomed","http://hl7.org/fhir/ValueSet/procedure-code"
hc_procedure.proc_2119009 ,"2119009 ","Repair of blood vessel","base.snomed","http://hl7.org/fhir/ValueSet/procedure-code"
hc_procedure.proc_2127000 ,"2127000 ","Reduction of closed sacral fracture","base.snomed","http://hl7.org/fhir/ValueSet/procedure-code"
hc_procedure.proc_2137005 ,"2137005 ","Excision of pericardial tumor","base.snomed","http://hl7.org/fhir/ValueSet/procedure-code"
hc_procedure.proc_2153008 ,"2153008 ","Cardiac catheterization education","base.snomed","http://hl7.org/fhir/ValueSet/procedure-code"
hc_procedure.proc_2161003 ,"2161003 ","Operation on vulva","base.snomed","http://hl7.org/fhir/ValueSet/procedure-code"
hc_procedure.proc_2164006 ,"2164006 ","Injection of aorta","base.snomed","http://hl7.org/fhir/ValueSet/procedure-code"
hc_procedure.proc_2166008 ,"2166008 ","Bicuspidization of aortic valve","base.snomed","http://hl7.org/fhir/ValueSet/procedure-code"
hc_procedure.proc_2171001 ,"2171001 ","Excision of tonsil tags","base.snomed","http://hl7.org/fhir/ValueSet/procedure-code"
hc_procedure.proc_2178007 ,"2178007 ","Ureterocentesis","base.snomed","http://hl7.org/fhir/ValueSet/procedure-code"
hc_procedure.proc_2181002 ,"2181002 ","Operation for bone injury of tarsals and metatarsals","base.snomed","http://hl7.org/fhir/ValueSet/procedure-code"
hc_procedure.proc_2188008 ,"2188008 ","Suture of tendon to skeletal attachment","base.snomed","http://hl7.org/fhir/ValueSet/procedure-code"
hc_procedure.proc_2193006 ,"2193006 ","Repair of ruptured aneurysm with graft of celiac artery","base.snomed","http://hl7.org/fhir/ValueSet/procedure-code"
hc_procedure.proc_2196003 ,"2196003 ","Gas liquid chromatography, electron capture type","base.snomed","http://hl7.org/fhir/ValueSet/procedure-code"
hc_procedure.proc_2199005 ,"2199005 ","Excision of lesion of cul-de-sac","base.snomed","http://hl7.org/fhir/ValueSet/procedure-code"
hc_procedure.proc_2214008 ,"2214008 ","Curette test of skin","base.snomed","http://hl7.org/fhir/ValueSet/procedure-code"
hc_procedure.proc_2220009 ,"2220009 ","Complement component assay","base.snomed","http://hl7.org/fhir/ValueSet/procedure-code"
hc_procedure.proc_2225004 ,"2225004 ","Sensititer system test","base.snomed","http://hl7.org/fhir/ValueSet/procedure-code"
hc_procedure.proc_2234009 ,"2234009 ","Proctosigmoidopexy","base.snomed","http://hl7.org/fhir/ValueSet/procedure-code"
hc_procedure.proc_2238007 ,"2238007 ","Stone operation, anoplasty","base.snomed","http://hl7.org/fhir/ValueSet/procedure-code"
hc_procedure.proc_2242005 ,"2242005 ","Reconstruction of eyelid","base.snomed","http://hl7.org/fhir/ValueSet/procedure-code"
hc_procedure.proc_2244006 ,"2244006 ","Arthroscopy of wrist with internal fixation for instability","base.snomed","http://hl7.org/fhir/ValueSet/procedure-code"
hc_procedure.proc_2250001 ,"2250001 ","Resection of ascending aorta with anastomosis","base.snomed","http://hl7.org/fhir/ValueSet/procedure-code"
hc_procedure.proc_2252009 ,"2252009 ","Hospital admission, urgent, 48 hours","base.snomed","http://hl7.org/fhir/ValueSet/procedure-code"
hc_procedure.proc_2266004 ,"2266004 ","Venography of adrenal, bilateral","base.snomed","http://hl7.org/fhir/ValueSet/procedure-code"
hc_procedure.proc_2267008 ,"2267008 ","Changing tracheostomy tube","base.snomed","http://hl7.org/fhir/ValueSet/procedure-code"
hc_procedure.proc_2270007 ,"2270007 ","Repair of cleft hand","base.snomed","http://hl7.org/fhir/ValueSet/procedure-code"
hc_procedure.proc_2276001 ,"2276001 ","Exploration of popliteal artery","base.snomed","http://hl7.org/fhir/ValueSet/procedure-code"
hc_procedure.proc_2278000 ,"2278000 ","Urinalysis, automated","base.snomed","http://hl7.org/fhir/ValueSet/procedure-code"
hc_procedure.proc_2279008 ,"2279008 ","Antibody detection, RBC, enzyme, 1 stage technique, including anti-human globulin","base.snomed","http://hl7.org/fhir/ValueSet/procedure-code"
hc_procedure.proc_2290003 ,"2290003 ","Microbial culture, anaerobic, initial isolation","base.snomed","http://hl7.org/fhir/ValueSet/procedure-code"
hc_procedure.proc_2315006 ,"2315006 ","Operation on cerebral meninges","base.snomed","http://hl7.org/fhir/ValueSet/procedure-code"
hc_procedure.proc_2318008 ,"2318008 ","Anesthesia for cast procedure on forearm, wrist or hand","base.snomed","http://hl7.org/fhir/ValueSet/procedure-code"
hc_procedure.proc_2321005 ,"2321005 ","Delivery by Ritgen maneuver","base.snomed","http://hl7.org/fhir/ValueSet/procedure-code"
hc_procedure.proc_2322003 ,"2322003 ","Suture of recent wound of eyelid, direct closure, full-thickness","base.snomed","http://hl7.org/fhir/ValueSet/procedure-code"
hc_procedure.proc_2337004 ,"2337004 ","Adductor tenotomy of hip","base.snomed","http://hl7.org/fhir/ValueSet/procedure-code"
hc_procedure.proc_2344008 ,"2344008 ","Complicated cystorrhaphy","base.snomed","http://hl7.org/fhir/ValueSet/procedure-code"
hc_procedure.proc_2347001 ,"2347001 ","Diagnostic model construction","base.snomed","http://hl7.org/fhir/ValueSet/procedure-code"
hc_procedure.proc_2364003 ,"2364003 ","Radical resection of tumor of soft tissue of wrist area","base.snomed","http://hl7.org/fhir/ValueSet/procedure-code"
hc_procedure.proc_2371008 ,"2371008 ","Tympanoplasty type II with graft against incus or malleus","base.snomed","http://hl7.org/fhir/ValueSet/procedure-code"
hc_procedure.proc_2373006 ,"2373006 ","Buffy coat smear evaluation","base.snomed","http://hl7.org/fhir/ValueSet/procedure-code"
hc_procedure.proc_2382000 ,"2382000 ","Application of manual or electric breast pump","base.snomed","http://hl7.org/fhir/ValueSet/procedure-code"
hc_procedure.proc_2386002 ,"2386002 ","Reduction of closed patellar dislocation","base.snomed","http://hl7.org/fhir/ValueSet/procedure-code"
hc_procedure.proc_2393003 ,"2393003 ","Ligation of vein of lower limb","base.snomed","http://hl7.org/fhir/ValueSet/procedure-code"
hc_procedure.proc_2406000 ,"2406000 ","Periodontic dental consultation and report","base.snomed","http://hl7.org/fhir/ValueSet/procedure-code"
hc_procedure.proc_2407009 ,"2407009 ","Excision of mediastinal tumor","base.snomed","http://hl7.org/fhir/ValueSet/procedure-code"
hc_procedure.proc_2408004 ,"2408004 ","Hexosaminidase A and total hexosaminidase measurement, serum","base.snomed","http://hl7.org/fhir/ValueSet/procedure-code"
hc_procedure.proc_2409007 ,"2409007 ","Reattachment of extremity of foot","base.snomed","http://hl7.org/fhir/ValueSet/procedure-code"
hc_procedure.proc_2425002 ,"2425002 ","Epstein-Barr virus serologic test","base.snomed","http://hl7.org/fhir/ValueSet/procedure-code"
hc_procedure.proc_2442008 ,"2442008 ","Incision of lacrimal canaliculus","base.snomed","http://hl7.org/fhir/ValueSet/procedure-code"
hc_procedure.proc_2448007 ,"2448007 ","Cell count of synovial fluid with differential count","base.snomed","http://hl7.org/fhir/ValueSet/procedure-code"
hc_procedure.proc_2455009 ,"2455009 ","Revision of lumbosubarachnoid shunt","base.snomed","http://hl7.org/fhir/ValueSet/procedure-code"
hc_procedure.proc_2457001 ,"2457001 ","Blind rehabilitation therapy","base.snomed","http://hl7.org/fhir/ValueSet/procedure-code"
hc_procedure.proc_2458006 ,"2458006 ","Educational therapy","base.snomed","http://hl7.org/fhir/ValueSet/procedure-code"
hc_procedure.proc_2459003 ,"2459003 ","Destructive procedure of artery of upper extremity","base.snomed","http://hl7.org/fhir/ValueSet/procedure-code"
hc_procedure.proc_2461007 ,"2461007 ","Tennis elbow test","base.snomed","http://hl7.org/fhir/ValueSet/procedure-code"
hc_procedure.proc_2474001 ,"2474001 ","Repair of malunion of metatarsal bones","base.snomed","http://hl7.org/fhir/ValueSet/procedure-code"
hc_procedure.proc_2475000 ,"2475000 ","Urine specimen collection, 24 hours","base.snomed","http://hl7.org/fhir/ValueSet/procedure-code"
hc_procedure.proc_2480009 ,"2480009 ","Debridement of skin, subcutaneous tissue, muscle and bone","base.snomed","http://hl7.org/fhir/ValueSet/procedure-code"
hc_procedure.proc_2486003 ,"2486003 ","Destruction of tissue of breast","base.snomed","http://hl7.org/fhir/ValueSet/procedure-code"
hc_procedure.proc_2488002 ,"2488002 ","Prescription, fitting and dispensing of contact lens","base.snomed","http://hl7.org/fhir/ValueSet/procedure-code"
hc_procedure.proc_2494005 ,"2494005 ","Nursing conference","base.snomed","http://hl7.org/fhir/ValueSet/procedure-code"
hc_procedure.proc_2498008 ,"2498008 ","Rebase of upper partial denture","base.snomed","http://hl7.org/fhir/ValueSet/procedure-code"
hc_procedure.proc_2507007 ,"2507007 ","5' Nucleotidase measurement","base.snomed","http://hl7.org/fhir/ValueSet/procedure-code"
hc_procedure.proc_2508002 ,"2508002 ","Retrograde urography with KUB","base.snomed","http://hl7.org/fhir/ValueSet/procedure-code"
hc_procedure.proc_2514009 ,"2514009 ","Reduction of closed humeral supracondylar fracture with manipulation and traction","base.snomed","http://hl7.org/fhir/ValueSet/procedure-code"
hc_procedure.proc_2517002 ,"2517002 ","Stroke rehabilitation","base.snomed","http://hl7.org/fhir/ValueSet/procedure-code"
hc_procedure.proc_2530001 ,"2530001 ","Chiropractic visit","base.snomed","http://hl7.org/fhir/ValueSet/procedure-code"
hc_procedure.proc_2531002 ,"2531002 ","Mononuclear cell function assay","base.snomed","http://hl7.org/fhir/ValueSet/procedure-code"
hc_procedure.proc_2535006 ,"2535006 ","Pulpectomy","base.snomed","http://hl7.org/fhir/ValueSet/procedure-code"
hc_procedure.proc_2536007 ,"2536007 ","Injection of medication in anterior chamber of eye","base.snomed","http://hl7.org/fhir/ValueSet/procedure-code"
hc_procedure.proc_2547000 ,"2547000 ","Excision of keloid","base.snomed","http://hl7.org/fhir/ValueSet/procedure-code"
hc_procedure.proc_2552005 ,"2552005 ","Incision of cerebral subarachnoid space","base.snomed","http://hl7.org/fhir/ValueSet/procedure-code"
hc_procedure.proc_2564002 ,"2564002 ","Creation of lumbar shunt including laminectomy","base.snomed","http://hl7.org/fhir/ValueSet/procedure-code"
hc_procedure.proc_2566000 ,"2566000 ","Osteoplasty of radius","base.snomed","http://hl7.org/fhir/ValueSet/procedure-code"
hc_procedure.proc_2567009 ,"2567009 ","Resection of rib by transaxillary approach","base.snomed","http://hl7.org/fhir/ValueSet/procedure-code"
hc_procedure.proc_2580007 ,"2580007 ","Transplant of hair follicles to scalp","base.snomed","http://hl7.org/fhir/ValueSet/procedure-code"
hc_procedure.proc_2598006 ,"2598006 ","Open heart surgery","base.snomed","http://hl7.org/fhir/ValueSet/procedure-code"
hc_procedure.proc_2601001 ,"2601001 ","Removal of bone flap of skull","base.snomed","http://hl7.org/fhir/ValueSet/procedure-code"
hc_procedure.proc_2607002 ,"2607002 ","Operation on uterus supporting structures","base.snomed","http://hl7.org/fhir/ValueSet/procedure-code"
hc_procedure.proc_2613006 ,"2613006 ","Implantation of prosthesis or prosthetic device of joint of hand","base.snomed","http://hl7.org/fhir/ValueSet/procedure-code"
hc_procedure.proc_2614000 ,"2614000 ","Removal of ligature from fallopian tube","base.snomed","http://hl7.org/fhir/ValueSet/procedure-code"
hc_procedure.proc_2616003 ,"2616003 ","Repair of bifid digit of hand","base.snomed","http://hl7.org/fhir/ValueSet/procedure-code"
hc_procedure.proc_2619005 ,"2619005 ","Psychiatric interpretation to family or parents of patient","base.snomed","http://hl7.org/fhir/ValueSet/procedure-code"
hc_procedure.proc_2629003 ,"2629003 ","Intracranial/cerebral perfusion pressure monitoring","base.snomed","http://hl7.org/fhir/ValueSet/procedure-code"
hc_procedure.proc_2632000 ,"2632000 ","Incision and drainage of infected bursa of upper arm","base.snomed","http://hl7.org/fhir/ValueSet/procedure-code"
hc_procedure.proc_2642003 ,"2642003 ","Prefabricated post and core in addition to crown","base.snomed","http://hl7.org/fhir/ValueSet/procedure-code"
hc_procedure.proc_2643008 ,"2643008 ","Ligation of varicose vein of head and neck","base.snomed","http://hl7.org/fhir/ValueSet/procedure-code"
hc_procedure.proc_2644002 ,"2644002 ","Cauterization of liver","base.snomed","http://hl7.org/fhir/ValueSet/procedure-code"
hc_procedure.proc_2645001 ,"2645001 ","Intelligence test/WB1","base.snomed","http://hl7.org/fhir/ValueSet/procedure-code"
hc_procedure.proc_2646000 ,"2646000 ","Incision and exploration of vas deferens","base.snomed","http://hl7.org/fhir/ValueSet/procedure-code"
hc_procedure.proc_2658000 ,"2658000 ","Social service interview of patient","base.snomed","http://hl7.org/fhir/ValueSet/procedure-code"
hc_procedure.proc_2659008 ,"2659008 ","Suture of ligament of lower extremity","base.snomed","http://hl7.org/fhir/ValueSet/procedure-code"
hc_procedure.proc_2668005 ,"2668005 ","Recementation of space maintainer","base.snomed","http://hl7.org/fhir/ValueSet/procedure-code"
hc_procedure.proc_2670001 ,"2670001 ","Diagnostic procedure on cornea","base.snomed","http://hl7.org/fhir/ValueSet/procedure-code"
hc_procedure.proc_2673004 ,"2673004 ","Incision and drainage of masticator space by extraoral approach","base.snomed","http://hl7.org/fhir/ValueSet/procedure-code"
hc_procedure.proc_2677003 ,"2677003 ","Stripping","base.snomed","http://hl7.org/fhir/ValueSet/procedure-code"
hc_procedure.proc_2690005 ,"2690005 ","Magnetic resonance imaging of pelvis","base.snomed","http://hl7.org/fhir/ValueSet/procedure-code"
hc_procedure.proc_2693007 ,"2693007 ","Stool fat, quantitative measurement","base.snomed","http://hl7.org/fhir/ValueSet/procedure-code"
hc_procedure.proc_2696004 ,"2696004 ","Hepatic venography with hemodynamic evaluation","base.snomed","http://hl7.org/fhir/ValueSet/procedure-code"
hc_procedure.proc_2697008 ,"2697008 ","Stripping and ligation of saphenous vein","base.snomed","http://hl7.org/fhir/ValueSet/procedure-code"
hc_procedure.proc_2716009 ,"2716009 ","Dermal-fat-fascia graft","base.snomed","http://hl7.org/fhir/ValueSet/procedure-code"
hc_procedure.proc_2722000 ,"2722000 ","IL-3 assay","base.snomed","http://hl7.org/fhir/ValueSet/procedure-code"
hc_procedure.proc_2731000 ,"2731000 ","Serologic test for influenza virus A","base.snomed","http://hl7.org/fhir/ValueSet/procedure-code"
hc_procedure.proc_2732007 ,"2732007 ","Recession of tendon of hand","base.snomed","http://hl7.org/fhir/ValueSet/procedure-code"
hc_procedure.proc_2737001 ,"2737001 ","Exploratory craniotomy, infratentorial","base.snomed","http://hl7.org/fhir/ValueSet/procedure-code"
hc_procedure.proc_2742009 ,"2742009 ","Destruction of Bartholin's gland or cyst","base.snomed","http://hl7.org/fhir/ValueSet/procedure-code"
hc_procedure.proc_2743004 ,"2743004 ","Operative endoscopy of ileum","base.snomed","http://hl7.org/fhir/ValueSet/procedure-code"
hc_procedure.proc_2745006 ,"2745006 ","Omentopexy","base.snomed","http://hl7.org/fhir/ValueSet/procedure-code"
hc_procedure.proc_2752008 ,"2752008 ","Incudopexy","base.snomed","http://hl7.org/fhir/ValueSet/procedure-code"
hc_procedure.proc_2780005 ,"2780005 ","Osteoplasty of facial bones","base.snomed","http://hl7.org/fhir/ValueSet/procedure-code"
hc_procedure.proc_2794006 ,"2794006 ","Cauterization of navel","base.snomed","http://hl7.org/fhir/ValueSet/procedure-code"
hc_procedure.proc_2802005 ,"2802005 ","Manual dilation and stretching","base.snomed","http://hl7.org/fhir/ValueSet/procedure-code"
hc_procedure.proc_2811005 ,"2811005 ","Cineradiography of pharynx","base.snomed","http://hl7.org/fhir/ValueSet/procedure-code"
hc_procedure.proc_2813008 ,"2813008 ","Nephroureterocystectomy","base.snomed","http://hl7.org/fhir/ValueSet/procedure-code"
hc_procedure.proc_2837008 ,"2837008 ","Transposition of ulnar nerve at elbow","base.snomed","http://hl7.org/fhir/ValueSet/procedure-code"
hc_procedure.proc_2842000 ,"2842000 ","Gas chromatography measurement","base.snomed","http://hl7.org/fhir/ValueSet/procedure-code"
hc_procedure.proc_2843005 ,"2843005 ","Revision of urinary conduit","base.snomed","http://hl7.org/fhir/ValueSet/procedure-code"
hc_procedure.proc_2847006 ,"2847006 ","Cervical myelography","base.snomed","http://hl7.org/fhir/ValueSet/procedure-code"
hc_procedure.proc_2851008 ,"2851008 ","Arthrotomy for synovectomy of sternoclavicular joint","base.snomed","http://hl7.org/fhir/ValueSet/procedure-code"
hc_procedure.proc_2854000 ,"2854000 ","Bursectomy of hand","base.snomed","http://hl7.org/fhir/ValueSet/procedure-code"
